Кол-во комнат,Район,Этажность,Общая площадь,Жилая площадь,Площадь кухни,Планировка,Цена 
2,Шлюзовой,2/9,57,38,8,УЛУ/КИР,3000 тыс. pуб.
2,Шлюзовой,7/9,52,29,10,МСК/ПАН,3000 тыс. pуб.
2,Шлюзовой,1/5,56,29,9,УЛЬ/ПАН,3030 тыс. pуб.
2,Шлюзовой,6/16,45,0,0,ТАШ/ПАН,3100 тыс. pуб.
2,Шлюзовой,5/5,53,30,10,УЛЬ/ПАН,3100 тыс. pуб.
2,Шлюзовой,1/5,54,31,9,УЛЬ/ПАН,3200 тыс. pуб.
2,Шлюзовой,1/3,617,43,8,СТЛ/КИР,3500 тыс. pуб.
2,Шлюзовой,4/9,59,35,11,МАК/ПАН,3500 тыс. pуб.
2,Шлюзовой,5/16,56,32,9,МОН/БЕТ,3700 тыс. pуб.
2,Шлюзовой,16/16,55,33,9,МОН/БЕТ,3840 тыс. pуб.
2,Шлюзовой,2/9,78,43,0,МАК/КИР,5200 тыс. pуб.
3,Шлюзовой,5/5,58,41,6,ХРУ/КИР,2000 тыс. pуб.
3,Шлюзовой,1/5,58,38,6,ХРУ/ПАН,2200 тыс. pуб.
3,Шлюзовой,9/16,60,39,8,ТАШ/ПАН,2250 тыс. pуб.
3,Шлюзовой,5/5,63,42,8,СТМ/ПАН,2250 тыс. pуб.
3,Шлюзовой,3/5,54,42,7,ХРУ/КИР,2260 тыс. pуб.
3,Шлюзовой,1/5,64,46,6,ХРУ/ПАН,2350 тыс. pуб.
3,Шлюзовой,1/5,60,42,7,СТМ/ПАН,2490 тыс. pуб.
3,Шлюзовой,5/5,55,39,6,ХРУ/КИР,2510 тыс. pуб.
3,Шлюзовой,4/5,49,33,8,УЛУ/КИР,2533 тыс. pуб.
3,Шлюзовой,1/9,66,44,8,МСК/ПАН,2550 тыс. pуб.
3,Шлюзовой,4/5,64,48,7,СТМ/ПАН,2550 тыс. pуб.
3,Шлюзовой,14/16,60,39,8,ТАШ/ПАН,2620 тыс. pуб.
3,Шлюзовой,2/5,61,43,7,УЛУ/КИР,2700 тыс. pуб.
3,Шлюзовой,9/16,60,40,8,ТАШ/ПАН,2700 тыс. pуб.
3,Шлюзовой,13/16,60,38,8,ТАШ/ПАН,2750 тыс. pуб.
3,Шлюзовой,5/5,0,0,0,УЛУ/КИР,2800 тыс. pуб.
3,Шлюзовой,8/9,66,43,8,МСК/ПАН,2800 тыс. pуб.
3,Шлюзовой,8/16,60,38,8,ТАШ/ПАН,2800 тыс. pуб.
3,Шлюзовой,5/5,55,35,7,ХРУ/КИР,2800 тыс. pуб.
3,Шлюзовой,1/9,65,47,9,МСК/ПАН,2850 тыс. pуб.
3,Шлюзовой,3/9,65,42,9,МСК/ПАН,2980 тыс. pуб.
3,Шлюзовой,9/9,68,42,8,МСК/ПАН,2990 тыс. pуб.
3,Шлюзовой,4/9,64,42,8,МСК/ПАН,3000 тыс. pуб.
3,Шлюзовой,5/5,58,42,10,УЛЬ/КИР,3000 тыс. pуб.
3,Шлюзовой,2/5,66,47,6,УЛУ/КИР,3000 тыс. pуб.
3,Шлюзовой,8/10,65,42,8,МСК/ПАН,3150 тыс. pуб.
3,Шлюзовой,8/9,65,42,9,МСК/ПАН,3150 тыс. pуб.
3,Шлюзовой,5/16,63,39,10,ТАШ/ПАН,3150 тыс. pуб.
3,Шлюзовой,7/9,64,43,9,МСК/ПАН,3150 тыс. pуб.
3,Шлюзовой,6/9,64,42,10,МСК/ПАН,3150 тыс. pуб.
3,Шлюзовой,2/3,80,52,10,СТЛ/КИР,3200 тыс. pуб.
3,Шлюзовой,5/5,64,45,8,СТМ/ПАН,3200 тыс. pуб.
3,Шлюзовой,9/9,65,43,8,МСК/ПАН,3300 тыс. pуб.
3,Шлюзовой,1/9,65,43,8,МСК/ПАН,3300 тыс. pуб.
3,Шлюзовой,4/9,65,43,8,МСК/ПАН,3300 тыс. pуб.
3,Шлюзовой,3/3,80,50,8,СТЛ/КИР,3300 тыс. pуб.
3,Шлюзовой,9/9,66,42,8,МСК/ПАН,3380 тыс. pуб.
3,Шлюзовой,5/9,65,43,18,МСК/ПАН,3400 тыс. pуб.
3,Шлюзовой,4/10,67,42,9,МСК/ПАН,3400 тыс. pуб.
3,Шлюзовой,1/3,86,52,13,СТЛ/КИР,3400 тыс. pуб.
3,Шлюзовой,3/9,65,42,9,МСК/ПАН,3450 тыс. pуб.
3,Шлюзовой,9/9,64,43,8,МСК/ПАН,3500 тыс. pуб.
3,Шлюзовой,7/9,66,49,8,МСК/ПАН,3500 тыс. pуб.
3,Шлюзовой,9/9,66,42,8,МСК/ПАН,3550 тыс. pуб.
3,Шлюзовой,7/9,64,53,9,МСК/ПАН,3550 тыс. pуб.
3,Шлюзовой,9/9,67,46,8,МСК/ПАН,3580 тыс. pуб.
3,Шлюзовой,9/9,66,43,9,МСК/ПАН,3600 тыс. pуб.
3,Шлюзовой,3/9,64,44,9,МСК/ПАН,3650 тыс. pуб.
3,Шлюзовой,9/9,63,43,8,МСК/ПАН,3700 тыс. pуб.
3,Шлюзовой,3/9,65,42,9,МСК/ПАН,3700 тыс. pуб.
3,Шлюзовой,2/9,65,44,8,МСК/ПАН,3750 тыс. pуб.
3,Шлюзовой,6/9,67,43,9,МСК/ПАН,3800 тыс. pуб.
3,Шлюзовой,8/9,65,43,8,МСК/ПАН,3900 тыс. pуб.
3,Шлюзовой,1/3,60,0,10,СТЛ/КИР,4000 тыс. pуб.
3,Шлюзовой,8/16,74,40,15,МОН/МОН,4553 тыс. pуб.
4,Шлюзовой,5/5,65,46,6,ХРУ/КИР,2580 тыс. pуб.
4,Шлюзовой,3/5,61,43,7,УЛУ/КИР,2700 тыс. pуб.
4,Шлюзовой,3/5,63,46,6,ХРУ/КИР,2700 тыс. pуб.
4,Шлюзовой,1/5,71,49,8,САМ/ПАН,3500 тыс. pуб.
4,Шлюзовой,1/4,95,0,10,СТЛ/КИР,3550 тыс. pуб.
4,Шлюзовой,2/9,0,0,0,МСК/ПАН,3700 тыс. pуб.
4,Шлюзовой,4/5,79,50,10,УЛЬ/КИР,3950 тыс. pуб.
4,Шлюзовой,5/9,79,52,8,МСК/ПАН,3990 тыс. pуб.
2,Федоровка,1/1,70,34,15,УЛУ/КИР,3400 тыс. pуб.
1,Жиг. Море,2/16,33,17,8,ТАШ/ПАН,1490 тыс. pуб.
1,Жиг. Море,9/16,33,17,8,ТАШ/ПАН,1650 тыс. pуб.
1,Жиг. Море,8/9,35,17,8,МСК/ПАН,1699 тыс. pуб.
1,Жиг. Море,16/16,32,17,8,ТАШ/ПАН,1700 тыс. pуб.
1,Жиг. Море,1/9,32,17,8,МСК/ПАН,1700 тыс. pуб.
1,Жиг. Море,9/9,33,17,9,МСК/ПАН,1899 тыс. pуб.
1,Жиг. Море,2/9,36,19,10,МАК/ПАН,2300 тыс. pуб.
1,Жиг. Море,7/9,36,18,10,МАК/ПАН,2400 тыс. pуб.
1,Жиг. Море,3/8,46,18,12,МАК/ПАН,2600 тыс. pуб.
1,Жиг. Море,9/9,49,19,14,МАК/ПАН,2700 тыс. pуб.
1,Жиг. Море,8/9,49,19,14,МАК/ПАН,2700 тыс. pуб.
2,Жиг. Море,2/3,25,25,6,ГСТ/КИР,550 тыс. pуб.
2,Жиг. Море,2/3,25,21,0,ГСТ/КИР,600 тыс. pуб.
2,Жиг. Море,2/2,48,29,7,УЛУ/КИР,2050 тыс. pуб.
2,Жиг. Море,1/9,52,31,9,МСК/ПАН,2800 тыс. pуб.
2,Жиг. Море,7/10,58,32,10,МАК/ПАН,3450 тыс. pуб.
3,Жиг. Море,14/16,60,42,8,ТАШ/ПАН,2200 тыс. pуб.
3,Жиг. Море,11/16,60,39,9,ТАШ/ПАН,2400 тыс. pуб.
3,Жиг. Море,11/16,64,38,7,ТАШ/ПАН,2500 тыс. pуб.
3,Жиг. Море,2/16,60,38,7,ТАШ/ПАН,2680 тыс. pуб.
3,Жиг. Море,1/9,65,43,8,МСК/ПАН,2800 тыс. pуб.
3,Жиг. Море,1/9,66,48,8,МСК/ПАН,3000 тыс. pуб.
3,Жиг. Море,1/9,65,48,8,МСК/ПАН,3000 тыс. pуб.
3,Жиг. Море,1/9,65,44,8,МСК/ПАН,3250 тыс. pуб.
3,Жиг. Море,7/9,65,45,9,МСК/ПАН,3500 тыс. pуб.
4,Жиг. Море,7/9,80,51,7,МСК/ПАН,3200 тыс. pуб.
4,Жиг. Море,7/9,84,0,9,МСК/ПАН,3200 тыс. pуб.
4,Жиг. Море,9/9,89,0,0,МСК/ПАН,3200 тыс. pуб.
4,Жиг. Море,5/9,80,52,9,МСК/ПАН,3200 тыс. pуб.
4,Жиг. Море,2/9,78,52,8,МСК/ПАН,3550 тыс. pуб.
4,Жиг. Море,2/9,80,59,8,МСК/ПАН,4300 тыс. pуб.
4,Жиг. Море,8/10,111,58,20,МАК/ПАН,5200 тыс. pуб.
4,Жиг. Море,5/9,81,52,9,МСК/ПАН,3500000 тыс. pуб.
1,"Ставропольский, Русская Борковка квартал",5/5,0,13,0,ГСТ/КИР,270 тыс. pуб.
1,"Ставропольский, Александровка квартал",2/2,35,18,9,УЛЬ/ПАН,650 тыс. pуб.
1,"Ставропольский, Луначарский квартал",2/2,38,0,0,ИЗЛ/КИР,650 тыс. pуб.
1,"Ставропольский, Пискалы квартал",1/2,31,16,7,УЛУ/КИР,650 тыс. pуб.
1,"Ставропольский, Пискалы квартал",1/2,33,17,7,УЛУ/КИР,750 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,34,20,8,УЛУ/БЛЧ,780 тыс. pуб.
1,"Ставропольский, Александровка квартал",1/2,33,17,9,МСК/ПАН,900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,25,25,0,?/ПАН,900 тыс. pуб.
1,"Ставропольский, Хрящевка квартал",1/3,30,17,7,?/?,900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,25,0,0,УЛУ/БЛЧ,940 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",1/2,36,17,7,ХРУ/КИР,950 тыс. pуб.
1,"Ставропольский, Александровка квартал",3/3,34,16,11,УЛУ/КИР,970 тыс. pуб.
1,"Ставропольский, Тимофеевка квартал",2/3,35,20,10,УЛУ/КИР,1000 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,29,20,7,ЭКС/БЛЧ,1049 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/1,36,18,8,УЛУ/БЛЧ,1050 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/1,37,19,8,УЛУ/БЛЧ,1050 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,34,17,10,УЛУ/КИР,1050 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",2/2,33,17,8,ЭКС/ПАН,1100 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,30,18,6,ЭКС/ПАН,1200 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,33,0,0,УЛУ/ПАН,1200 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,41,19,11,УЛУ/КИР,1260 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,40,19,12,УЛУ/ПАН,1270 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,36,25,25,УЛУ/БЛЧ,1280 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,35,0,0,?/БЛЧ,1300 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,26,0,0,МОН/БЛЧ,1300 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,45,20,14,УЛУ/БЛЧ,1320 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/1,36,17,9,УЛУ/БЛЧ,1320 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,34,0,0,?/БЛЧ,1320 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,35,19,9,УЛЬ/БЛЧ,1350 тыс. pуб.
1,"Ставропольский, Тимофеевка квартал",1/3,25,12,5,УЛУ/КИР,1350 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,39,17,10,САМ/БЛЧ,1400 тыс. pуб.
1,"Ставропольский, Ягодное квартал",2/2,59,0,20,?/БЛЧ,1400 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,36,9,18,УЛУ/ПАН,1435 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,35,17,9,УЛУ/БЛЧ,1449 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,42,15,14,УЛУ/БЛЧ,1450 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,34,0,0,?/БЛЧ,1470 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",2/2,31,17,6,ЭКС/КИР,1500 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,45,16,12,УЛУ/БЛЧ,1500 тыс. pуб.
1,"Ставропольский, Хрящевка квартал",2/2,31,17,7,ХРУ/КИР,1500 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,34,10,18,УЛУ/БЛЧ,1500 тыс. pуб.
1,"Ставропольский, Луначарский квартал",2/2,33,17,8,МСК/ПАН,1520 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,35,17,10,УЛУ/ПАН,1530 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",1/2,33,16,6,УЛЬ/КИР,1550 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,36,19,9,УЛУ/КИР,1550 тыс. pуб.
1,"Ставропольский, Русская Борковка квартал",5/5,33,17,8,МСК/ПАН,1550 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",2/2,31,17,6,УЛУ/МОН,1570 тыс. pуб.
1,"Ставропольский, Верхние Белозерки квартал",2/2,31,17,6,ХРУ/КИР,1570 тыс. pуб.
1,"Ставропольский, Выселки квартал",2/3,35,17,10,УЛУ/КИР,1600 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/2,34,17,8,СТМ/ПАН,1600 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,38,18,8,УЛУ/БЛЧ,1630 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/4,43,17,13,УЛУ/БЛЧ,1650 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,37,20,9,УЛУ/БЛЧ,1680 тыс. pуб.
1,"Ставропольский, Подстепки квартал",5/5,35,18,10,ЭКС/БЛЧ,1700 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,48,16,16,УЛУ/БЛЧ,1700 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,41,20,10,УЛУ/КИР,1700 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,42,20,10,УЛУ/БЛЧ,1700 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,43,0,0,?/-,1800 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,32,16,9,УЛУ/ПАН,1800 тыс. pуб.
1,"Ставропольский, Подстепки квартал",5/5,32,20,8,УЛУ/МОН,1829 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,35,12,14,УЛУ/БЛЧ,1880 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,35,12,12,?/КИР,1880 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,43,20,12,УЛУ/БЛЧ,1900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",4/4,40,20,10,УЛУ/КИР,1900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,40,15,15,УЛУ/БЛЧ,1900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,39,20,10,УЛУ/КИР,1915 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,34,12,16,ЭКС/БЛЧ,1950 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/3,33,25,0,ЭЛТ/БЛЧ,2000 тыс. pуб.
1,"Ставропольский, Подстепки квартал",4/9,38,17,11,МАК/ПАН,2000 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,54,0,0,УЛУ/КИР,2050 тыс. pуб.
1,"Ставропольский, Ягодное квартал",2/2,64,45,8,УЛУ/БЛЧ,2050 тыс. pуб.
1,Ставропольский,1/2,33,17,12,?/БЛЧ,2090 тыс. pуб.
1,"Ставропольский, Выселки квартал",1/3,32,18,10,УЛУ/КИР,2100 тыс. pуб.
1,"Ставропольский, Подстепки квартал",6/9,37,16,11,МАК/ПАН,2100 тыс. pуб.
1,"Ставропольский, Подстепки квартал",8/9,38,17,11,МАК/ПАН,2100 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/1,34,17,12,?/КИР,2100 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,45,17,8,УЛУ/КИР,2100 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,34,17,10,УЛУ/КИР,2100 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,39,17,9,УЛУ/КИР,2150 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,35,9,20,ЭКС/КИР,2150 тыс. pуб.
1,"Ставропольский, Ягодное квартал",3/3,41,17,13,УЛУ/КИР,2200 тыс. pуб.
1,"Ставропольский, Ягодное квартал",1/2,33,17,12,?/КИР,2200 тыс. pуб.
1,"Ставропольский, Подстепки квартал",5/5,42,25,8,УЛУ/БЛЧ,2250 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/9,37,17,11,МАК/ПАН,2250 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/4,47,20,14,МАК/КИР,2280 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,38,18,12,УЛУ/КИР,2295 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/4,38,17,10,УЛУ/КИР,2300 тыс. pуб.
1,"Ставропольский, Выселки квартал",1/3,37,17,10,УЛУ/КИР,2300 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,33,25,10,УЛУ/КИР,2300 тыс. pуб.
1,"Ставропольский, Подстепки квартал",8/9,37,16,11,МАК/ПАН,2300 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/5,38,20,12,УЛУ/-,2400 тыс. pуб.
1,"Ставропольский, Подстепки квартал",7/9,38,17,11,МАК/ПАН,2400 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/3,50,19,17,УЛУ/БЛЧ,2400 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/3,36,18,12,УЛУ/БЛЧ,2400 тыс. pуб.
1,"Ставропольский, Подстепки квартал",5/5,32,17,11,УЛУ/МОН,2450 тыс. pуб.
1,"Ставропольский, Выселки квартал",2/3,42,30,12,УЛУ/КИР,2500 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/5,34,0,0,УЛУ/КИР,2500 тыс. pуб.
1,"Ставропольский, Подстепки квартал",5/9,38,16,11,МАК/ПАН,2500 тыс. pуб.
1,"Ставропольский, Выселки квартал",1/3,43,18,11,УЛУ/КИР,2575 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/5,39,17,12,УЛУ/БЛЧ,2600 тыс. pуб.
1,"Ставропольский, Подстепки квартал",1/4,38,16,10,УЛУ/КИР,2800 тыс. pуб.
1,"Ставропольский, Приморский квартал",4/4,41,21,10,УЛУ/КИР,2800 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/4,39,17,10,УЛУ/КИР,2800 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/5,38,17,12,УЛУ/КИР,2823 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/5,38,17,11,УЛУ/БЛЧ,2849 тыс. pуб.
1,"Ставропольский, Подстепки квартал",2/5,36,17,11,УЛУ/КИР,2900 тыс. pуб.
1,"Ставропольский, Подстепки квартал",3/5,38,18,12,УЛУ/МОН,3000 тыс. pуб.
2,"Ставропольский, Кирилловка квартал",2/2,44,0,0,УЛУ/КИР,400 тыс. pуб.
2,"Ставропольский, Кирилловка квартал",1/2,44,25,8,УЛУ/КИР,550 тыс. pуб.
